customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Is_New_Customer,Total_Extra_Services,Charge_Spike_Ratio,Tenure_Group,Display_Contract,Bill_Shock
7159-FVYPK,0,0,1,1,3,1,1,0,1,1,0,1,0,1,69.15,235.0,0,0,0,0,0,0,0,0,1,3,0.883,0-1 Year,Month-to-Month,Stable Bill
7032-LMBHI,0,0,0,0,37,1,1,1,0,0,0,1,0,0,64.65,2347.85,0,0,0,1,0,0,0,0,0,2,1.019,2-4 Years,1-Year,Stable Bill
1150-WFARN,0,0,1,1,67,1,1,1,0,1,1,1,1,1,108.75,7156.2,1,1,0,0,1,1,0,0,0,5,1.018,4+ Years,2-Year,Stable Bill
6088-BXMRG,0,0,1,1,32,1,1,0,1,0,0,1,1,1,98.85,3089.6,0,1,0,0,0,0,1,0,0,3,1.024,2-4 Years,Month-to-Month,Stable Bill
3144-AUDBS,0,0,1,0,6,1,0,0,0,0,1,0,0,1,49.15,270.8,1,0,0,0,0,0,1,0,1,1,1.089,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4821-SJHJV,0,0,1,1,32,1,1,1,0,0,0,1,0,0,89.6,2901.8,0,1,0,0,0,0,1,0,0,2,0.988,2-4 Years,Month-to-Month,Stable Bill
7346-MEDWM,0,0,0,0,59,1,1,0,1,1,0,0,0,1,83.25,4949.1,0,1,0,0,0,0,1,0,0,2,0.992,4+ Years,Month-to-Month,Stable Bill
1137-DGOWI,0,0,1,0,30,1,0,0,1,1,1,0,1,0,70.25,2198.9,0,0,0,1,0,0,0,0,0,4,0.958,2-4 Years,1-Year,Stable Bill
5616-PRTNT,1,0,0,1,20,1,0,0,0,0,0,0,0,1,19.4,374.5,1,0,1,0,0,0,1,0,0,0,1.036,1-2 Years,Month-to-Month,Stable Bill
3812-LRZIR,0,0,1,1,27,1,1,0,0,0,0,0,0,0,24.5,761.95,0,0,1,0,1,0,1,0,0,0,0.868,2-4 Years,2-Year,Stable Bill
4818-QIUFN,0,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,1,1,0,0,0,0,1,0,0,1,1.041,1-2 Years,Month-to-Month,Stable Bill
9483-GCPWE,1,0,0,1,9,1,0,0,0,0,0,0,0,0,20.1,190.25,0,0,1,1,0,0,0,1,1,0,0.951,0-1 Year,1-Year,Stable Bill
4227-OJHAL,0,0,1,1,68,1,1,1,1,1,0,1,0,1,73.0,5163.0,0,0,0,1,0,1,0,0,0,4,0.961,4+ Years,1-Year,Stable Bill
9220-CXRSC,0,0,1,1,69,1,1,1,0,0,1,0,0,0,61.4,4059.85,0,0,0,0,1,1,0,0,0,2,1.044,4+ Years,2-Year,Stable Bill
4993-JCRGJ,1,0,0,0,26,1,1,0,0,1,1,0,0,1,84.3,2281.6,0,1,0,0,0,0,0,1,0,2,0.961,2-4 Years,Month-to-Month,Stable Bill
9537-JALFH,1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.9,1356.7,0,0,1,0,1,0,0,0,0,0,1.012,4+ Years,2-Year,Stable Bill
6698-OXETB,1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.4,231.45,0,0,1,0,1,0,0,1,1,0,0.97,0-1 Year,2-Year,Stable Bill
2103-ZRXFN,1,0,0,0,1,1,1,0,0,0,0,0,0,0,50.75,50.75,0,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
3724-BSCVH,1,0,1,1,10,1,0,0,0,0,0,0,0,0,20.45,242.4,0,0,1,1,0,0,0,1,1,0,0.844,0-1 Year,1-Year,Stable Bill
4877-TSOFF,0,0,1,1,55,1,1,1,1,0,1,0,1,1,75.75,4264.25,0,0,0,1,0,0,0,0,0,4,0.977,4+ Years,1-Year,Stable Bill
9209-NWPGU,1,0,0,0,44,1,0,1,0,0,1,1,0,0,65.4,2774.55,0,0,0,1,0,0,1,0,0,3,1.037,2-4 Years,1-Year,Stable Bill
6961-VCPMC,1,1,1,0,46,1,0,0,0,0,0,0,1,1,80.4,3605.2,1,1,0,0,0,0,1,0,0,1,1.026,2-4 Years,Month-to-Month,Stable Bill
7306-YDSOI,1,0,1,1,69,1,0,1,1,1,0,0,0,1,59.75,4069.9,0,0,0,0,1,0,0,0,0,3,1.013,4+ Years,2-Year,Stable Bill
5288-AHOUP,1,1,0,0,11,1,0,0,0,0,0,0,1,1,78.5,874.2,0,1,0,0,0,0,1,0,1,1,0.988,0-1 Year,Month-to-Month,Stable Bill
6688-UZPWD,0,0,1,0,11,1,1,0,1,0,0,1,1,1,102.0,1145.35,1,1,0,0,0,0,1,0,1,3,0.98,0-1 Year,Month-to-Month,Stable Bill
0655-YDGFJ,1,0,0,0,29,1,0,0,0,1,0,0,0,0,48.95,1323.7,0,0,0,0,0,0,0,0,0,1,1.072,2-4 Years,Month-to-Month,Bill Spiked (>5%)
8468-EHYJA,0,0,1,0,57,1,1,1,0,0,0,1,1,1,99.65,5497.05,0,1,0,0,0,0,1,0,0,3,1.033,4+ Years,Month-to-Month,Stable Bill
6823-SIDFQ,1,0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,0,0,1,1,0,1,0,0,0,0,0.956,2-4 Years,1-Year,Stable Bill
1097-FSPVW,0,0,0,0,42,1,0,1,0,1,0,0,0,0,54.55,2455.05,0,0,0,0,0,1,0,0,0,2,0.933,2-4 Years,Month-to-Month,Stable Bill
2839-RFSQE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.65,38.7,1,0,1,0,0,0,0,1,1,0,1.067,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8328-SKJNO,1,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,0,0,0,1,0,0,0,0,0,3,0.987,1-2 Years,1-Year,Stable Bill
7010-ZMVBF,0,0,1,1,18,1,0,0,0,0,0,0,0,0,20.45,357.0,0,0,1,0,0,0,0,1,0,0,1.031,1-2 Years,Month-to-Month,Stable Bill
5201-CBWYG,1,0,1,1,62,1,1,0,0,0,0,0,0,0,24.8,1476.25,0,0,1,1,0,0,0,0,0,0,1.042,4+ Years,1-Year,Stable Bill
0968-GSIKN,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.8,70.8,1,1,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
1965-DDBWU,1,0,0,0,16,1,1,0,0,0,1,0,1,1,89.05,1448.6,1,1,0,0,0,1,0,0,0,2,0.984,1-2 Years,Month-to-Month,Stable Bill
9057-SIHCH,0,0,0,0,3,1,1,0,0,0,0,1,1,1,96.6,291.9,1,1,0,0,0,0,1,0,1,2,0.993,0-1 Year,Month-to-Month,Stable Bill
6352-GIGGQ,1,0,0,0,67,1,1,1,1,1,1,1,1,1,88.8,5903.15,0,0,0,1,0,0,0,0,0,6,1.008,4+ Years,1-Year,Stable Bill
3635-QQRQD,1,0,0,0,62,1,0,0,0,0,0,0,0,1,20.05,1201.65,0,0,1,0,1,1,0,0,0,0,1.034,4+ Years,2-Year,Stable Bill
6771-XWBDM,0,0,1,0,57,1,1,0,1,1,0,1,1,1,104.5,5921.35,1,1,0,0,0,1,0,0,0,4,1.006,4+ Years,Month-to-Month,Stable Bill
2897-DOVND,1,0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,146.65,0,1,0,0,0,0,1,0,1,0,0.952,0-1 Year,Month-to-Month,Stable Bill
3082-YVEKW,0,0,1,1,23,1,1,1,0,1,1,1,0,1,77.15,1759.4,0,0,0,0,1,0,0,0,0,4,1.009,1-2 Years,2-Year,Stable Bill
0191-EQUUH,0,0,0,1,25,0,0,1,0,0,1,0,0,0,35.05,844.45,0,0,0,0,1,0,0,0,0,2,1.038,2-4 Years,2-Year,Stable Bill
7134-HBPBS,0,1,0,0,72,1,1,0,1,1,1,1,1,1,108.1,7774.05,0,1,0,0,1,0,0,0,0,5,1.001,4+ Years,2-Year,Stable Bill
3489-HHPFY,0,0,1,0,2,1,1,0,0,0,0,1,0,1,84.05,134.05,0,1,0,0,0,0,1,0,1,1,1.254,0-1 Year,Month-to-Month,Bill Spiked (>5%)
2926-JEJJC,0,0,0,0,8,1,0,0,0,0,0,0,0,1,20.2,140.95,0,0,1,1,0,0,0,0,1,0,1.147,0-1 Year,1-Year,Bill Spiked (>5%)
8601-QACRS,0,0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,1,0,0,0,0,0,0,1,1,0,1.012,0-1 Year,Month-to-Month,Stable Bill
4950-BDEUX,1,0,0,0,35,0,0,0,0,1,0,1,1,0,49.2,1701.65,0,0,0,0,0,0,1,0,0,3,1.012,2-4 Years,Month-to-Month,Stable Bill
5789-LDFXO,1,0,0,0,24,1,1,0,0,0,0,0,0,0,24.6,592.65,0,0,1,1,0,0,1,0,0,0,0.996,1-2 Years,1-Year,Stable Bill
0508-OOLTO,0,0,1,1,2,1,0,0,0,0,0,0,0,1,71.65,135.75,0,1,0,0,0,0,1,0,1,0,1.056,0-1 Year,Month-to-Month,Bill Spiked (>5%)
2984-TBYKU,1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7732.65,0,1,0,0,1,1,0,0,0,5,0.977,4+ Years,2-Year,Stable Bill
9822-WMWVG,0,0,0,0,41,1,1,1,1,1,1,1,0,1,106.5,4282.4,0,1,0,0,0,0,1,0,0,5,1.02,2-4 Years,Month-to-Month,Stable Bill
2391-SOORI,1,0,0,1,4,1,0,1,0,0,0,0,0,0,49.35,219.65,1,0,0,0,0,0,1,0,1,1,0.899,0-1 Year,Month-to-Month,Stable Bill
9040-KZVWO,1,0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,0,1,0,1,0,0,0,0,0,1,0.973,2-4 Years,1-Year,Stable Bill
2645-QTLMB,1,0,0,0,7,1,0,0,1,0,0,1,1,1,94.25,669.0,1,1,0,0,0,0,1,0,1,3,0.986,0-1 Year,Month-to-Month,Stable Bill
4806-HIPDW,0,0,1,0,1,1,0,0,0,0,0,0,0,1,68.95,68.95,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
1548-ARAGG,0,0,1,1,4,1,1,0,1,0,1,0,0,1,58.5,224.85,0,0,0,0,0,0,0,1,1,2,1.041,0-1 Year,Month-to-Month,Stable Bill
6339-RZCBJ,1,0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,0,0,0,0,1,1,0,0,0,5,1.004,2-4 Years,2-Year,Stable Bill
4424-TKOPW,1,1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,196.75,1,1,0,0,0,0,1,0,1,2,0.954,0-1 Year,Month-to-Month,Stable Bill
4415-WNGVR,0,1,1,0,12,1,0,1,0,1,1,1,1,1,79.2,943.85,0,0,0,1,0,0,1,0,1,5,1.007,0-1 Year,1-Year,Stable Bill
2522-AHJXR,1,0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,0,1,0,0,0,0,0,0,0,5,0.999,4+ Years,Month-to-Month,Stable Bill
0412-UCCNP,1,0,0,0,55,1,0,1,0,1,1,0,0,1,59.2,3175.85,0,0,0,0,1,0,1,0,0,3,1.025,4+ Years,2-Year,Stable Bill
1816-FLZDK,1,0,0,0,1,0,0,0,0,0,1,0,0,0,29.15,29.15,0,0,0,0,0,0,0,1,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
8443-ZRDBZ,1,0,0,0,4,1,1,0,0,0,0,0,0,1,76.05,318.9,1,1,0,0,0,0,1,0,1,0,0.954,0-1 Year,Month-to-Month,Stable Bill
9136-ALYBR,1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.45,24.45,1,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
4615-PIVVU,0,0,0,0,42,1,0,0,0,1,1,0,1,0,66.5,2762.75,0,0,0,0,1,1,0,0,0,3,1.011,2-4 Years,2-Year,Stable Bill
8885-QSQBX,0,0,0,0,1,1,0,1,0,0,0,0,0,0,49.55,49.55,0,0,0,0,0,0,0,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
7479-NITWS,1,0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,1,1,0,0,0,1,0,0,1,2,0.99,0-1 Year,Month-to-Month,Stable Bill
8617-ENBDS,1,0,0,0,3,1,0,0,0,1,0,0,0,1,73.6,232.5,0,1,0,0,0,1,0,0,1,1,0.95,0-1 Year,Month-to-Month,Stable Bill
9385-NXKDA,0,0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,0,0,0,0,1,1,0,0,0,5,1.005,4+ Years,2-Year,Stable Bill
0430-IHCDJ,1,0,0,0,15,1,1,0,0,0,0,0,0,1,49.0,749.25,0,0,0,0,0,0,1,0,0,0,0.981,1-2 Years,Month-to-Month,Stable Bill
2959-MJHIC,1,0,1,0,4,1,0,0,0,0,0,1,0,1,80.35,307.4,1,1,0,0,0,0,1,0,1,1,1.046,0-1 Year,Month-to-Month,Stable Bill
6674-KVJHG,0,0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,0,1,1,0,0,1,0,1,0,1.131,0-1 Year,1-Year,Bill Spiked (>5%)
1814-DKOLC,0,0,0,0,5,1,1,0,0,0,0,0,0,0,25.45,134.75,0,0,1,0,0,0,0,1,1,0,0.944,0-1 Year,Month-to-Month,Stable Bill
4201-JMNGR,0,1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,1,0,0,0,0,0,1,0,1,2,1.0,0-1 Year,Month-to-Month,Stable Bill
9351-HXDMR,1,0,1,0,72,1,1,1,0,1,1,1,1,1,110.9,8240.85,0,1,0,0,1,1,0,0,0,5,0.969,4+ Years,2-Year,Stable Bill
3537-HPKQT,0,0,1,0,55,1,1,0,1,0,0,0,0,1,77.75,4266.4,0,1,0,0,0,1,0,0,0,1,1.002,4+ Years,Month-to-Month,Stable Bill
2129-ALKBS,0,0,1,1,40,1,1,0,0,0,0,0,0,1,26.2,1077.5,0,0,1,0,0,0,1,0,0,0,0.973,2-4 Years,Month-to-Month,Stable Bill
5821-MMEIL,0,0,1,0,57,1,0,0,0,0,0,0,0,0,19.9,1115.6,0,0,1,0,1,0,0,0,0,0,1.017,4+ Years,2-Year,Stable Bill
5960-WPXQM,1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.05,79.05,1,1,0,0,0,0,1,0,1,1,1.0,0-1 Year,Month-to-Month,Stable Bill
0684-AOSIH,1,0,1,0,1,1,0,1,0,0,0,1,1,1,95.0,95.0,1,1,0,0,0,0,1,0,1,3,1.0,0-1 Year,Month-to-Month,Stable Bill
8260-NGFNY,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.2,25.2,1,0,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
1309-XGFSN,1,1,1,1,52,1,1,0,1,1,0,1,1,1,80.85,4079.55,0,0,0,1,0,0,1,0,0,4,1.031,4+ Years,1-Year,Stable Bill
1866-RZZQS,1,1,0,0,41,1,1,0,0,1,0,1,1,1,98.4,4187.75,1,1,0,0,0,0,1,0,0,3,0.963,2-4 Years,Month-to-Month,Stable Bill
6968-URWQU,1,0,1,0,43,1,0,0,0,0,0,1,0,1,56.35,2391.15,0,0,0,1,0,0,0,1,0,1,1.013,2-4 Years,1-Year,Stable Bill
4742-TXUEX,0,0,1,1,47,1,0,0,0,0,0,0,0,0,19.3,890.5,0,0,1,0,1,0,0,0,0,0,1.019,2-4 Years,2-Year,Stable Bill
9631-XEYKE,1,0,0,0,3,1,1,0,0,0,0,0,0,0,50.4,137.25,0,0,0,0,0,0,0,0,1,0,1.102,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8631-NBHFZ,1,1,1,1,66,1,1,1,1,1,1,1,0,0,79.4,5154.6,1,0,0,0,1,1,0,0,0,5,1.017,4+ Years,2-Year,Stable Bill
1335-MXCSE,1,0,1,1,55,1,0,0,0,1,1,0,0,1,55.25,3119.9,0,0,0,0,1,1,0,0,0,2,0.974,4+ Years,2-Year,Stable Bill
8873-TMKGR,1,0,0,0,29,1,0,0,0,0,0,0,0,0,19.1,529.5,0,0,1,1,0,0,0,1,0,0,1.046,2-4 Years,1-Year,Stable Bill
8800-JOOCF,0,0,0,1,12,1,1,0,0,0,0,1,0,1,84.05,966.55,0,1,0,0,0,0,1,0,1,1,1.044,0-1 Year,Month-to-Month,Stable Bill
1469-LBJQJ,0,0,1,0,66,1,1,0,1,1,0,1,1,1,105.2,6936.85,0,1,0,0,0,0,1,0,0,4,1.001,4+ Years,Month-to-Month,Stable Bill
4958-XCBDQ,1,1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,1,1,0,0,0,0,1,0,0,3,1.015,2-4 Years,Month-to-Month,Stable Bill
8337-UPOAQ,1,1,1,0,10,1,1,0,0,1,0,0,1,1,89.8,914.3,1,1,0,0,0,0,1,0,1,2,0.982,0-1 Year,Month-to-Month,Stable Bill
0064-YIJGF,1,0,1,1,27,1,1,0,0,0,0,0,0,1,75.75,1929.0,0,1,0,0,0,0,0,0,0,0,1.06,2-4 Years,Month-to-Month,Bill Spiked (>5%)
2386-OWURY,0,0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,0,1,0,0,0,0,1,0,0,3,0.95,4+ Years,Month-to-Month,Stable Bill
1725-IQNIY,1,0,1,0,54,1,0,1,1,1,1,1,1,0,109.75,6110.2,1,1,0,0,1,0,0,0,0,6,0.97,4+ Years,2-Year,Stable Bill
0310-VQXAM,1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,0,0,1,0,0,0,0,1,1,0,0.999,0-1 Year,Month-to-Month,Stable Bill
6598-RFFVI,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,1,0,1,1,0,1,0,0,1,0,1.364,0-1 Year,1-Year,Bill Spiked (>5%)
3453-RTHJQ,1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,0,1,0,0,0,0,1,0,1,0,0.953,0-1 Year,Month-to-Month,Stable Bill
6712-OAWRH,0,1,0,0,26,1,0,0,0,0,0,1,1,1,91.25,2351.8,1,1,0,0,0,0,1,0,0,2,1.009,2-4 Years,Month-to-Month,Stable Bill
6278-FEPBZ,0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.25,186.15,0,0,1,0,0,0,0,1,1,0,0.979,0-1 Year,Month-to-Month,Stable Bill
4280-DLSHD,1,0,1,0,8,1,0,0,1,1,0,0,0,1,54.75,445.85,0,0,0,0,0,0,0,1,1,2,0.982,0-1 Year,Month-to-Month,Stable Bill
1508-DFXCU,1,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,0,1,0,0,0,0,1,0,1,1,1.072,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8614-VGMMV,0,0,0,0,15,1,1,0,0,0,0,0,0,1,49.1,679.55,1,0,0,0,0,0,1,0,0,0,1.084,1-2 Years,Month-to-Month,Bill Spiked (>5%)
7868-BGSZA,1,0,1,0,43,1,1,1,0,1,0,1,1,1,80.2,3581.6,0,0,0,1,0,0,1,0,0,4,0.963,2-4 Years,1-Year,Stable Bill
2800-QQUSO,1,0,0,0,42,1,1,0,0,0,1,1,1,1,100.3,4222.95,0,1,0,0,0,0,1,0,0,3,0.998,2-4 Years,Month-to-Month,Stable Bill
2930-UOTMB,0,0,0,0,31,1,1,1,0,1,1,0,0,0,65.25,1994.3,1,0,0,0,0,1,0,0,0,3,1.014,2-4 Years,Month-to-Month,Stable Bill
7973-DZRKH,0,0,0,1,66,1,1,1,0,1,1,0,0,1,90.95,5930.05,0,1,0,0,1,1,0,0,0,3,1.012,4+ Years,2-Year,Stable Bill
5914-DVBWJ,0,1,0,0,18,1,1,0,1,0,1,0,0,1,85.45,1505.85,1,1,0,0,0,0,1,0,0,2,1.021,1-2 Years,Month-to-Month,Stable Bill
7698-YFGEZ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,0,1,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
2533-QVMSK,1,0,1,0,61,1,1,0,1,0,1,1,0,1,94.1,5638.3,1,1,0,0,1,0,1,0,0,3,1.018,4+ Years,2-Year,Stable Bill
9773-PEQBZ,1,0,0,0,10,1,1,0,1,0,0,0,0,0,79.85,797.25,0,1,0,0,0,0,1,0,1,1,1.002,0-1 Year,Month-to-Month,Stable Bill
8644-XLFBW,1,1,0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
0650-BWOZN,0,1,0,0,18,1,0,0,1,0,0,0,0,1,73.55,1359.45,0,1,0,0,0,0,1,0,0,1,0.974,1-2 Years,Month-to-Month,Stable Bill
8625-AZYZY,1,0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,1,0,0,0,0,1,0,0,4,0.988,1-2 Years,Month-to-Month,Stable Bill
7785-RDVIG,0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,0,1,0,0,0,0,1,1,0,1.059,0-1 Year,Month-to-Month,Bill Spiked (>5%)
9602-WCXPI,1,0,0,0,50,1,0,0,0,0,0,0,0,0,20.15,989.05,0,0,1,1,0,1,0,0,0,0,1.019,4+ Years,1-Year,Stable Bill
2903-YYTBW,1,0,1,1,1,1,0,0,0,0,0,0,0,0,44.55,44.55,0,0,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
3620-MWJNE,1,0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,0,0,0,0,0,0,0,1,1,2,1.247,0-1 Year,Month-to-Month,Bill Spiked (>5%)
8573-JGCZW,1,0,0,0,17,1,0,0,0,0,0,0,0,1,19.65,351.55,0,0,1,1,0,0,0,0,0,0,0.95,1-2 Years,1-Year,Stable Bill
6837-HAEVO,1,0,1,1,69,1,1,0,1,1,0,1,1,1,105.0,7297.75,0,1,0,0,1,0,1,0,0,4,0.993,4+ Years,2-Year,Stable Bill
6701-YVNQG,1,0,1,0,72,1,1,1,1,1,1,1,1,1,88.7,6301.7,0,0,0,0,1,1,0,0,0,6,1.013,4+ Years,2-Year,Stable Bill
9306-CPCBC,0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,1,1,0,0,0,0,1,0,1,0,1.059,0-1 Year,Month-to-Month,Bill Spiked (>5%)
4304-XUMGI,1,1,1,1,50,1,1,1,1,1,0,0,1,1,75.15,3822.45,0,0,0,0,1,0,0,0,0,4,0.983,4+ Years,2-Year,Stable Bill
9504-YAZWB,0,0,0,0,53,1,0,0,0,0,0,0,0,0,20.25,1048.45,0,0,1,0,1,0,0,1,0,0,1.024,4+ Years,2-Year,Stable Bill
8819-ZBYNA,0,0,1,0,58,1,1,1,1,0,1,1,1,1,109.1,6393.65,0,1,0,0,1,1,0,0,0,5,0.99,4+ Years,2-Year,Stable Bill
6174-NRBTZ,1,0,0,0,46,0,0,1,0,0,0,0,0,1,30.75,1489.3,0,0,0,1,0,0,0,0,0,1,0.95,2-4 Years,1-Year,Stable Bill
9481-IEBZY,1,1,1,0,72,1,1,1,1,1,1,1,1,1,112.9,8061.5,0,1,0,0,0,1,0,0,0,6,1.008,4+ Years,Month-to-Month,Stable Bill
1833-VGRUM,0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.2,74.2,1,1,0,0,0,0,1,0,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
6137-NICCO,0,0,1,1,6,1,1,0,1,1,0,1,0,1,94.05,518.75,0,1,0,0,0,0,0,1,1,3,1.088,0-1 Year,Month-to-Month,Bill Spiked (>5%)
9065-ZCPQX,1,0,1,0,72,1,1,1,1,1,1,0,1,0,78.85,5763.15,0,0,0,0,1,0,0,0,0,5,0.985,4+ Years,2-Year,Stable Bill
6402-EJMWF,1,0,0,0,4,1,0,0,0,0,0,0,1,1,55.3,238.5,0,0,0,0,0,0,0,1,1,1,0.927,0-1 Year,Month-to-Month,Stable Bill
3620-EHIMZ,0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0,0,1,0,1,0,0,1,0,0,0.975,4+ Years,2-Year,Stable Bill
3213-VVOLG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,25.35,0.0,0,0,1,0,1,0,0,1,1,0,1.0,0-1 Year,2-Year,Stable Bill
6870-ECSHE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.45,34.8,0,0,1,1,0,0,0,1,1,0,1.175,0-1 Year,1-Year,Bill Spiked (>5%)
8747-UDCOI,0,0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,0,0,1,0,1,0,0,0,0,0,0.953,4+ Years,2-Year,Stable Bill
8374-XGEJJ,1,1,1,0,43,1,1,0,1,0,0,1,1,1,101.0,4388.4,1,1,0,0,0,0,1,0,0,3,0.99,2-4 Years,Month-to-Month,Stable Bill
2656-TABEH,1,0,1,0,4,1,1,0,1,0,0,1,1,1,100.2,420.2,1,1,0,0,0,0,1,0,1,3,0.954,0-1 Year,Month-to-Month,Stable Bill
6946-LMSQS,1,1,1,0,25,1,1,1,0,0,0,0,1,1,89.05,2177.45,1,1,0,1,0,0,1,0,0,2,1.022,2-4 Years,1-Year,Stable Bill
4626-OZDTJ,0,0,1,0,51,1,1,0,1,0,1,1,1,1,78.65,3950.85,0,0,0,1,0,1,0,0,0,4,1.015,4+ Years,1-Year,Stable Bill
9169-BSVIN,1,0,0,0,12,1,1,0,0,1,0,1,1,0,74.75,827.05,0,0,0,0,0,0,0,0,1,3,1.085,0-1 Year,Month-to-Month,Bill Spiked (>5%)
2325-ZUSFD,0,0,1,1,57,1,0,1,0,0,0,1,1,1,70.1,3913.3,1,0,0,1,0,0,0,0,0,3,1.021,4+ Years,1-Year,Stable Bill
8194-PEEBY,0,0,1,1,24,1,0,0,0,0,0,0,0,0,19.9,533.5,0,0,1,1,0,0,0,1,0,0,0.895,1-2 Years,1-Year,Stable Bill
6872-HXFNF,0,0,1,0,64,1,1,0,0,1,1,0,0,0,58.35,3756.45,0,0,0,1,0,0,0,0,0,2,0.994,4+ Years,1-Year,Stable Bill
3932-CMDTD,0,0,0,0,4,1,0,0,1,1,1,1,1,1,105.65,443.9,1,1,0,1,0,0,1,0,1,5,0.952,0-1 Year,1-Year,Stable Bill
7714-YXSMB,0,0,0,0,26,1,1,0,0,1,0,1,1,1,100.5,2599.95,0,1,0,0,0,0,0,0,0,3,1.005,2-4 Years,Month-to-Month,Stable Bill
8387-UGUSU,0,0,1,1,15,1,0,0,0,0,0,0,0,0,20.05,284.3,0,0,1,0,0,0,0,1,0,0,1.058,1-2 Years,Month-to-Month,Bill Spiked (>5%)
1080-BWSYE,1,1,1,0,64,1,1,0,0,0,0,0,0,0,25.65,1740.8,0,0,1,0,1,1,0,0,0,0,0.943,4+ Years,2-Year,Stable Bill
4039-HEUNW,1,1,1,0,36,1,1,0,1,0,0,1,1,1,96.5,3436.1,1,1,0,0,0,0,1,0,0,3,1.011,2-4 Years,Month-to-Month,Stable Bill
1194-HVAIF,0,0,1,0,27,1,1,0,0,0,0,1,1,0,95.0,2462.55,0,1,0,0,0,1,0,0,0,2,1.042,2-4 Years,Month-to-Month,Stable Bill
0812-WUPTB,1,1,1,0,1,1,0,0,0,0,0,0,0,0,70.85,70.85,1,1,0,0,0,0,0,1,1,0,1.0,0-1 Year,Month-to-Month,Stable Bill
